,href,text
1116,https://www.sports.ru//football/1113744189-pirs-morgan-ronaldu-podtverdil-mne-chto-kosnulsya-myacha-golovoj-dazhe.html,"Пирс Морган: «Роналду подтвердил мне, что коснулся мяча головой. Даже Бруну согласен»"
1117,https://www.sports.ru//biathlon/1113715469-kubok-mira-individualnaya-gonka-legrejd-startuet-14-m-zhaklen-22-m-tar.html,"⚡ Понсилуома выиграл индивидуальную гонку на этапе Кубка мира в Контиолахти, Лагрейд – 6-й, Йоханнес Бо – 12-й, Фийон-Майе – 15-й"
1118,https://www.sports.ru//football/1113743686-la-liga-schitaet-chto-yuventus-nuzhno-isklyuchit-iz-serii-a-ili-lch-za.html,"Ла Лига считает, что «Ювентус» нужно исключить из Серии А или ЛЧ за нарушение ФФП (Бен Джейкобс)"
1119,https://www.sports.ru//football/1113741673-kanunnikov-o-zarplate-v-molodezhke-zenita-igral-za-26-tysyach-rublej-n.html,"Максим Канунников: «Слышу, что футболисты не заслуживают своих зарплат. Но посмотрите их путь, они отдали детство ради мечты»"
1120,https://www.sports.ru//biathlon/1113740312-yurij-kaminskij-ya-sam-begal-v-30-otmorazhivalsya-i-sejchas-ot-etogo-s.html,"Юрий Каминский: «Я сам бегал в -30, отмораживался и сейчас от этого страдаю. Зачем убивать себя, если можно этого не делать?»"
1121,https://www.sports.ru//hockey/1113742704-roman-rotenberg-o-borise-v-lokomotive-borya-s-pyati-let-v-futbole-mnog.html,"Роман Ротенберг о Борисе в «Локомотиве»: «Боря с пяти лет в футболе, много отыграл. Его опыт пригодится для развития молодых»"
1122,https://www.sports.ru//football/1113742690-la-liga-potrebovala-nemedlenno-nalozhit-sportivnye-sankczii-na-yuventu.html,Ла Лига потребовала немедленно наложить на «Ювентус» спортивные санкции за нарушение ФФП
1123,https://www.sports.ru//football/1113742174-ronaldu-napisal-morganu-posle-igry-s-urugvaem-chto-kosnulsya-myacha-pr.html,"Роналду написал Моргану после игры с Уругваем, что коснулся мяча при 1-м голе Португалии"
1124,https://www.sports.ru//football/1113741243-ssha-vsegda-malenkie-iran-rossiya-s-toboj-ekran-kinoteatra-oktyabr-na-.html,"Сообщение «США всегда маленькие. Иран, Россия с тобой!» появилось на экране кинотеатра «Октябрь» на Арбате. Выяснилось, что это фэйк"
1125,https://www.sports.ru//football/1113740611-zenit-obratilsya-v-esk-iz-za-neudaleniya-promesa-i-umyarova-v-matche-s.html,"«Зенит» обратился в ЭСК из-за неудаления Промеса и Умярова в матче со «Спартаком», а также из-за красных Барриоса и Малкома"
1126,https://www.sports.ru//figure-skating/1113739062-shvejczarskie-yuristy-otkazalis-predstavlyat-kamilu-valievu-na-slushan.html,Швейцарские юристы отказались представлять Камилу Валиеву на слушаниях в CAS («Матч ТВ»)
1127,https://www.sports.ru//biathlon/1113739606-tomas-bax-rekomendacziya-ne-priznavat-sorevnovaniya-v-rossii-i-belarus.html,"Томас Бах: «Рекомендация не признавать соревнования в России и Беларуси, запрет на демонстрацию национальной символики этих стран должны оставаться в силе»"
1128,https://www.sports.ru//football/1113740248-boris-rotenberg-stal-direktorom-departamenta-razvitiya-molodezhnogo-fu.html,«Локомотив» назначил Бориса Ротенберга директором департамента развития молодежного футбола
1129,https://www.sports.ru//football/1113739754-fifa-zayavila-chto-ronaldu-ne-kosnulsya-myacha-pri-1-m-gole-urugvayu-e.html,"ФИФА заявила, что Роналду не коснулся мяча при 1-м голе Уругваю. Это определили с помощью датчика"
1130,https://www.sports.ru/https://www.sports.ru/tribuna/blogs/fantasy/3097848.html,5 игроков с хорошими шансами на успех в матчах третьего тура ЧМ. Успейте сделать замены и выиграйте призы в новом туре!
1131,https://www.sports.ru//football/1113739151-vlasti-irana-poslali-podstavnyx-fanatov-na-match-s-uelsom-na-igre-s-ss.html,"Власти Ирана послали подставных фанатов на матч с Уэльсом, на игре с США их будут тысячи – для иллюзии поддержки (CNN)"
1132,https://www.sports.ru//football/1113738538-prezident-pszh-katar-chrezmerno-osuzhdayut-my-ne-idealny-oshibki-byli-.html,"Президент «ПСЖ»: «Катар чрезмерно осуждают. Гостеприимство – в нашей ДНК. Мы не идеальны, но стали лучше»"
1133,https://www.sports.ru//football/1113738044-fifa-proanaliziruet-gol-brunu-chtoby-ponyat-ne-perepisat-li-ego-na-ron.html,"ФИФА проанализирует гол Бруну, чтобы оценить, не забил ли его Роналду"
1134,https://www.sports.ru//football/1113737575-ispaniya-flag.html,Флаг батальона «Азов»* отобрали у фанатов сборной Испании на ЧМ-2022
1135,https://www.sports.ru//football/1113736680-gyundogan-i-ryudiger-byli-protiv-akczii-germanii-s-zakrytymi-rtami-raz.html,"Гюндоган и Рюдигер были против акции Германии с закрытыми ртами. Разные взгляды привели к трениям, но сейчас проблемы решены"
1136,https://www.sports.ru//skiing/1113734678-borodavko-o-nepryaevoj-rebyata-v-gruppe-srazu-dobrozhelatelno-k-nej-ot.html,Бородавко о Непряевой: «Ребята в группе сразу доброжелательно к ней отнеслись. Даже по-доброму говорили: «Натаха – свой парень»
1137,https://www.sports.ru//biathlon/1113735932-kaminskij-otvetil-majgurovu-u-nas-vse-xorosho-prekrasnaya-markiza-xoro.html,"Каминский ответил Майгурову: «У нас все хорошо, прекрасная маркиза, хороши у нас дела»"
1138,https://www.sports.ru//football/1113736267-de-bryujne-azar-i-vertongen-ssorilis-v-razdevalke-posle-02-ot-marokko-.html,"Де Брюйне, Азар и Вертонген ссорились в раздевалке после 0:2 от Марокко. Лукаку пришлось вмешаться, чтобы их успокоить"
1139,https://www.sports.ru/https://sprts.cc/BLLUSGkw,Сколько забьют Нидерланды? А выиграет ли Иран? Угадайте результаты матчей ЧМ
1140,https://www.sports.ru//football/1113736008-ronaldu-schitaet-chto-zabil-urugvayu-uxodya-s-polya-on-skazal-myach-ko.html,"Роналду считает, что забил Уругваю. Уходя с поля, он сказал: «Мяч коснулся меня!»"
1141,https://www.sports.ru//football/1113735805-igrokov-irana-vyzyvali-k-strazham-islamskoj-revolyuczii-posle-otkaza-p.html,"Игроков Ирана вызывали к Стражам исламской революции после отказа петь гимн. Сборной обещали подарки и машины до игры с Англией, но позже власти перешли к угрозам (CNN)"
1142,https://www.sports.ru//football/1113735143-v-rossiyu-sejchas-letyat-vse-strely-v-budushhem-najdetsya-drugaya-stra.html,"«В Россию сейчас летят все стрелы. В будущем найдется другая страна-изгой, может». Защитник «Урала» Иллой-Айет о ситуации в мире"
